bestseller,brand,product_name,item_no,5_star,4_star,3_star,2_star,1_star,price,oz_at_price,options,sex,type,loves,reviews,dominant_color,floral,fresh ,warm,spicy|spice,earthy,woody|wood,musk|musky,vanilla,fruit|fruity,sweet,oil,rose
False,tom ford,black orchid hydrating emulsion,1007749,35,0,0,0,1,57.0,5.0,,women,,2600,36,"(214, 209, 190)",0,0,0,0,0,1,0,0,1,0,0,0
False,tom ford,neroli portofino acqua,1804343,27,10,5,9,18,125.0,1.7,['standard size'],women,eau de toilette spray,2608,69,"(12, 196, 197)",0,0,0,0,0,0,0,0,0,0,0,0
False,miu miu,miu miu eau de parfum rollerball,1785708,29,11,4,0,0,30.0,0.33,,women,eau de parfum rollerball,3198,44,"(202, 203, 193)",1,1,0,0,0,1,0,0,0,0,0,1
False,marc jacobs fragrances,decadence rollerball,1739804,58,3,4,2,4,29.0,0.33,,women,eau de parfum rollerball,5801,71,"(231, 224, 215)",1,0,1,0,0,1,0,0,0,0,0,1
False,dior,j’adore eau lumière hair mist,1912633,9,2,1,0,0,52.0,1.3,,women,,3107,12,"(247, 233, 223)",1,1,1,0,0,0,0,1,0,1,0,1
False,chanel,n°5 foaming bath,1574300,2,0,0,0,0,72.0,6.8,,women,foaming bath,1755,2,"(236, 235, 233)",0,0,0,0,0,0,0,0,0,0,0,0
False,givenchy,dahlia divin le nectar de parfum,1857044,33,1,2,1,2,68.0,1.0,['standard size'],women,eau de parfum spray,5189,39,"(234, 220, 198)",1,0,0,0,0,0,0,0,1,0,0,1
False,juliette has a gun,lady vengeance travel spray,1808054,14,3,0,0,0,28.0,0.25,,women,eau de parfum spray,2183,17,"(37, 37, 37)",0,0,0,0,0,0,0,1,0,0,0,1
True,bvlgari,eau parfumée au thé vert,1747864,101,19,7,7,5,162.0,5.0,['standard size'],women,eau de cologne spray,4483,139,"(221, 229, 210)",0,1,0,0,0,0,0,0,1,0,0,0
False,gucci,bamboo eau de toilette,1852094,10,1,6,1,0,82.0,1.6,['standard size'],women,eau de toilette spray,1848,18,"(220, 215, 209)",1,0,0,0,0,1,0,0,0,0,1,0
True,commodity,vetiver,1898428,11,2,1,0,1,135.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,638,14,"(204, 202, 195)",1,1,0,0,1,1,0,0,0,0,1,0
False,fresh,brown sugar,1310168,175,50,17,10,6,50.0,1.0,['standard size'],women,eau de parfum spray,7661,258,"(221, 219, 216)",0,1,1,0,0,0,0,0,0,0,0,0
False,by rosie jane,james,2073005,4,1,0,0,0,50.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,426,5,"(216, 206, 193)",1,0,1,0,0,0,1,0,0,0,1,0
False,clean,warm cotton rollerball,1200476,77,27,8,3,7,22.0,0.34,,women,eau de parfum rollerball,2557,122,"(217, 223, 213)",1,1,0,0,0,0,1,0,0,0,1,0
False,philosophy,amazing grace fragrance rollerball,1291558,2,0,0,3,1,20.0,0.33,,women,eau de toilette rollerball,0,6,"(222, 223, 219)",1,0,0,0,0,0,1,0,0,0,0,0
False,tom ford,noir pour femme eau de parfum touch point,1795368,27,5,0,3,0,45.0,0.2,,women,eau de parfum rollerball,3389,35,"(53, 50, 47)",1,0,0,0,0,1,0,1,0,0,1,1
False,commodity,whiskey travel spray,1699941,9,4,1,2,2,26.0,0.33,['mini size'],women,eau de parfum spray,2468,18,"(220, 220, 221)",0,0,1,1,1,1,0,0,0,1,0,0
False,chanel,chance eau vive foaming shower gel,1834647,2,0,0,0,0,55.0,6.8,,women,,1316,2,"(247, 222, 216)",1,0,0,0,0,0,0,0,1,0,0,0
False,kilian,"""love",2056943,12,0,0,0,0,195.0,,['mini size'],women,eau de parfum refillable travel sprays,799,12,"(204, 173, 145)",1,0,1,0,0,0,0,1,0,1,0,1
False,kilian,"""love",2056943,3,0,0,0,0,195.0,,,women,eau de parfum refillable travel sprays,603,3,"(204, 173, 145)",1,0,1,0,0,0,0,1,0,1,0,1
False,chloé,love story rollerball,1698166,39,9,2,1,2,30.0,0.2,,women,eau de parfum rollerball,4889,53,"(231, 223, 203)",1,0,0,0,0,1,0,0,1,0,0,0
False,pinrose,sun saint travel spray,2038669,1,4,1,0,1,24.0,0.34,,women,eau de parfum travel spray,890,7,"(244, 241, 196)",0,0,1,1,0,1,1,0,0,0,0,0
False,elizabeth and james,petite nirvana,2036937,2,0,0,0,0,28.0,,,women,eau de parfum dabbers,1177,2,"(203, 189, 185)",0,1,0,0,0,0,1,0,0,0,0,0
False,tocca,florence hair fragrance,1912757,10,2,1,0,2,28.0,1.7,,women,florence,1791,15,"(241, 236, 223)",1,0,0,0,0,1,0,0,0,0,1,0
False,commodity,nectar,2039170,30,8,1,2,3,105.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,1470,44,"(216, 215, 213)",1,1,0,0,0,0,0,0,1,1,1,0
True,berdoues,péng lái,2033199,13,0,0,0,0,88.0,3.38,"['standard size', 'mini size']",women,eau de parfum spray,595,13,"(231, 218, 216)",1,0,0,0,0,0,0,0,1,0,0,0
False,tocca,giulietta travel spray,1658202,4,1,0,0,0,46.0,,,women,eau de parfum,0,5,"(233, 234, 224)",1,0,0,0,0,0,0,1,0,1,0,0
False,marc jacobs fragrances,splash: rain,1790179,16,5,5,2,3,62.0,3.4,,women,eau de toilette spray,2685,31,"(196, 203, 213)",1,1,0,0,0,1,1,0,0,0,1,0
False,versace,dylan blue pour femme rollerball,2054260,2,0,0,0,0,30.0,0.3,['mini size'],women,eau de parfum,358,2,"(31, 32, 49)",1,0,0,0,0,1,0,0,1,0,0,0
False,bvlgari,omnia paraiba,1727940,38,5,5,6,2,84.0,2.2,['standard size'],women,eau de toilette spray,3880,56,"(192, 207, 206)",0,0,0,0,0,0,0,0,1,0,0,0
False,stella mccartney,stella eau de toilette,1690742,43,4,6,7,3,71.0,1.6,['standard size'],women,eau de toilette spray,4448,63,"(232, 228, 223)",1,1,0,0,0,0,0,0,0,0,1,1
False,comptoir sud pacifique,vanille coco travel spray,1794361,15,6,6,2,2,24.0,0.35,,women,eau de toilette spray,2539,31,"(15, 132, 170)",0,0,1,0,0,0,0,1,0,0,0,0
False,viktor&rolf,flowerbomb la vie en rose,1912914,7,0,0,0,0,95.0,1.7,,women,,2386,7,"(232, 195, 202)",1,0,0,0,0,0,0,0,1,0,1,1
False,dolce&gabbana,dolce spray,1601293,105,29,9,5,3,29.0,0.25,,women,eau de parfum spray,6788,151,"(36, 36, 34)",1,0,0,0,0,1,1,0,0,0,0,0
False,kate spade new york,live colorfully,1714252,35,7,1,4,1,78.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,3065,48,"(225, 211, 197)",1,0,0,0,0,0,1,1,0,0,0,0
False,clean,reserve smoked vetiver,1773456,12,1,0,1,1,95.0,3.4,,women,eau de parfum spray,1192,15,"(216, 216, 209)",0,0,0,0,1,1,1,0,0,0,1,0
False,elizabeth and james,nirvana black pure perfume oil,1648849,53,13,17,6,12,35.0,0.47,,women,,5316,101,"(13, 13, 12)",0,0,1,0,0,1,0,1,0,0,1,1
False,givenchy,gentleman eau de parfum,2039998,4,0,0,0,0,72.0,1.7,['standard size'],women,eau de parfum spray,220,4,"(215, 215, 214)",1,0,1,1,0,1,0,1,0,0,0,0
False,tory burch,tory burch nuit azur rollerball,2085942,2,0,1,0,0,30.0,0.2,['mini size'],women,eau de parfum rollerball,355,3,"(25, 61, 131)",1,0,1,0,0,1,1,0,0,0,0,0
False,atelier cologne,bergamote soleil cologne absolue,1786599,33,12,3,1,4,135.0,3.3,['standard size'],women,cologne absolue pure perfume spray,2328,53,"(200, 166, 44)",1,0,0,0,0,0,0,0,0,0,0,0
False,carolina herrera,212 sexy,795393,89,26,12,9,11,82.0,2.0,['standard size'],women,eau de parfum spray,3423,147,"(245, 188, 195)",1,0,1,0,0,1,1,1,0,0,0,1
False,philosophy,pure grace fragrance rollerball,1291566,2,2,2,0,1,20.0,0.33,,women,eau de toilette rollerball,0,7,"(228, 228, 225)",0,1,0,0,0,0,1,0,0,0,0,0
False,kenzo,kenzoamour,1215797,264,38,7,10,4,87.0,1.7,['standard size'],women,eau de parfum spray,3886,323,"(139, 26, 50)",1,0,0,0,0,1,1,1,0,0,0,0
True,juicy couture,viva la juicy noir,1529056,87,15,5,3,3,98.0,3.4,['standard size'],women,eau de parfum spray,6061,113,"(197, 67, 123)",0,0,0,0,0,1,0,0,0,0,0,0
False,clean,shower fresh,1066281,116,46,22,19,14,40.0,1.0,['standard size'],women,eau de parfum spray,3206,217,"(121, 208, 197)",1,1,0,0,0,1,1,0,0,0,1,0
False,eight & bob,egypt,1917848,1,0,0,0,0,175.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,407,1,"(238, 216, 197)",0,0,1,1,0,1,0,0,0,0,0,0
False,kate spade new york,walk on air,1715838,23,4,1,2,0,78.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,3613,30,"(36, 54, 64)",1,1,0,0,0,0,0,0,0,1,0,0
False,maison margiela,’replica’ lipstick on,1788041,156,42,15,17,38,126.0,3.4,,women,eau de toilette spray,9584,268,"(230, 218, 215)",1,0,0,0,0,0,0,1,0,1,1,0
False,aerin,lilac path rollerball,1736057,19,4,2,2,2,30.0,0.27,,women,eau de parfum rollerball,1975,29,"(200, 198, 200)",0,0,0,0,0,0,0,0,0,0,1,0
False,tocca,maya,2038800,9,5,5,0,1,72.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,1095,20,"(217, 209, 218)",1,0,1,0,0,0,0,0,0,1,0,1
False,gucci,guilty rollerball,1819325,13,4,1,2,1,34.0,0.25,,women,eau de toilette rollerball,1946,21,"(26, 26, 26)",1,0,0,0,0,0,0,0,1,0,0,0
False,tocca,florence travel spray,1658194,5,0,0,0,0,46.0,0.68,,women,eau de parfum,0,5,"(229, 223, 211)",1,0,0,0,0,1,0,0,0,0,0,0
True,tory burch,tory burch bel azur rollerball,1953173,11,7,3,2,1,30.0,0.2,,women,eau de parfum rollerball,2374,24,"(25, 134, 195)",1,1,1,0,1,1,0,0,1,0,0,1
True,burberry,my burberry eau de toilette,1736826,25,5,1,1,2,83.0,1.6,"['standard size', 'mini size']",women,eau de toilette spray,2478,34,"(218, 211, 202)",1,0,0,0,0,0,1,0,0,1,1,1
False,atelier cologne,camélia intrépide,1836584,6,0,1,1,0,250.0,3.3,['standard size'],women,cologne absolue pure perfume spray,1021,8,"(173, 56, 71)",1,0,0,0,0,0,0,0,0,0,0,1
False,juicy couture,viva la juicy glacé,1975861,5,2,0,0,0,78.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,2012,7,"(236, 197, 211)",1,0,1,0,0,1,0,1,1,0,0,0
False,clinique,calyx,1566066,36,4,2,4,4,55.0,1.7,['standard size'],women,eau de parfum spray,1626,50,"(225, 223, 204)",0,0,0,0,0,1,0,0,1,0,0,0
False,chloé,chloé rollerball duo,1764364,6,2,1,0,1,42.0,,,women,,4234,10,"(236, 235, 229)",1,0,0,0,0,1,0,0,1,0,1,1
False,giorgio armani beauty,sun di gioia,1803501,45,12,4,2,4,72.0,1.7,['standard size'],women,eau de parfum spray,3407,67,"(241, 223, 204)",0,0,1,0,0,1,0,1,0,0,0,0
True,issey miyake,l’eau d’issey florale,1319821,120,33,9,8,3,76.0,1.6,['standard size'],women,eau de toilette spray,4856,173,"(235, 215, 216)",1,0,0,0,0,1,1,0,0,0,0,1
False,philosophy,fresh cream shampoo,1639459,31,8,3,7,5,18.0,,['standard size'],women,,5035,54,"(211, 206, 197)",0,1,0,0,0,0,0,1,0,1,0,0
False,fresh,fresh life™ body oil,1573179,21,12,3,1,1,48.0,3.3,,women,,3457,38,"(241, 221, 74)",0,1,0,0,0,0,0,0,0,1,1,1
False,philosophy,pure grace nude rose eau de toilette,2039030,14,2,1,2,1,49.0,2.0,"['standard size', 'mini size']",women,eau de toilette spray,1369,20,"(237, 223, 205)",1,0,1,0,0,1,1,0,0,0,0,1
False,acqua di parma,bergamotto di calabria,2044758,8,1,2,0,0,60.0,1.0,"['standard size', 'value size']",women,eau de toilette spray,1284,11,"(230, 236, 240)",0,0,0,0,0,1,1,0,0,0,0,0
False,bvlgari,omnia pink sapphire,2049237,9,3,4,1,4,84.0,2.2,['standard size'],women,eau de toilette spray,1006,21,"(236, 226, 233)",1,0,0,0,0,0,1,1,1,1,1,0
False,yves saint laurent,black opium shimmering moisture fluid for the body,1833656,7,3,2,2,0,50.0,6.6,,women,,2630,14,"(35, 36, 36)",1,0,0,0,0,1,0,1,0,1,0,0
False,chanel,chance eau fraîche body oil spray,2040533,1,0,0,0,0,45.0,3.4,,women,,322,1,"(214, 214, 192)",1,1,0,0,0,1,0,0,1,0,1,0
False,jo malone london,red roses cologne,2060796,,,,,,70.0,1.0,,women,,891,0,"(238, 212, 195)",1,0,0,0,0,0,0,0,0,0,0,1
False,givenchy,l’atelier de givenchy rose ardente,1914076,2,1,0,0,0,235.0,3.3,,women,,628,3,"(236, 214, 213)",1,0,1,1,0,0,0,0,0,0,0,1
True,derek lam 10 crosby,rain day,1769041,23,8,7,2,5,85.0,1.7,['standard size'],women,eau de parfum spray,1557,45,"(230, 230, 230)",0,1,0,0,0,0,0,0,0,0,0,0
False,yves saint laurent,black opium eau de toilette,1759604,40,3,5,1,1,75.0,1.7,['standard size'],women,eau de toilette spray,4702,50,"(224, 174, 153)",1,0,0,0,0,0,0,0,0,0,1,1
False,kilian,boys eau de parfum,2094936,6,2,1,0,1,135.0,3.4,"['standard size', 'mini size']",women,eau de parfum,431,10,"(204, 187, 157)",0,1,0,0,0,1,0,0,0,0,0,0
False,fresh,sugar lemon rollerball,1310200,7,2,1,1,4,25.0,0.34,,women,eau de parfum rollerball,0,15,"(223, 223, 223)",0,1,0,0,0,0,0,0,0,0,0,0
False,marc jacobs fragrances,daisy eau de parfum,1128859,134,34,14,3,3,93.0,1.7,,women,eau de parfum spray,6106,188,"(37, 34, 28)",1,1,1,0,0,1,1,1,1,0,0,0
False,marc jacobs fragrances,divine decadence,1838234,54,17,10,6,18,99.0,1.7,['standard size'],women,eau de parfum spray,3591,105,"(209, 216, 204)",0,0,0,0,1,1,0,1,0,0,0,0
False,tocca,giulietta bagno profumato body wash,1389550,13,6,2,1,0,18.0,9.0,,women,,1991,22,"(211, 198, 174)",1,0,0,0,0,1,1,1,0,1,1,1
False,tocca,bianca,1237478,108,25,13,3,3,72.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,4666,152,"(194, 200, 199)",1,1,0,0,0,0,0,0,1,1,0,1
False,juliette has a gun,another oud,1794189,15,2,2,1,1,145.0,3.3,,women,eau de parfum spray,1071,20,"(211, 207, 202)",0,0,0,0,0,1,1,0,0,0,0,0
False,chloé,chloé absolu de parfum,1981356,11,1,0,0,1,145.0,2.5,['standard size'],women,eau de parfum spray,1867,13,"(230, 201, 180)",1,0,0,0,0,0,0,1,0,0,0,1
False,dior,miss dior body oil,2038073,1,1,0,0,1,57.0,3.4,,women,,376,3,"(241, 221, 225)",1,1,1,0,0,1,0,0,0,0,1,1
False,acqua di parma,blu mediterraneo fico di amalfi,1417591,13,9,2,0,0,107.0,2.5,"['standard size', 'value size']",women,eau de toilette spray,1366,24,"(224, 227, 230)",1,0,0,0,0,1,0,0,1,0,0,0
False,clean,fresh linens,2036754,6,1,2,0,0,40.0,1.0,['standard size'],women,eau de parfum spray,631,9,"(191, 209, 155)",0,1,1,0,0,0,1,0,1,0,1,0
False,mugler,angel body lotion,1138254,7,0,0,1,0,55.0,7.0,,women,,1155,8,"(180, 195, 223)",0,0,0,0,0,0,0,1,0,0,0,0
False,marc jacobs fragrances,daisy dream rollerball,1632744,78,25,9,3,2,27.0,0.33,,women,eau de toilette rollerball,7618,117,"(220, 227, 226)",1,1,0,0,0,1,1,0,1,0,0,0
False,derek lam 10 crosby,something wild,1769025,36,2,6,0,4,85.0,1.7,['standard size'],women,eau de parfum spray,2110,48,"(230, 230, 230)",0,0,0,0,0,1,0,1,0,0,0,0
True,philosophy,amazing grace satin-finish body oil mist,1397462,20,6,5,3,7,28.0,5.8,,women,,5034,41,"(224, 215, 202)",1,0,0,0,0,0,1,0,0,0,1,0
False,dolce&gabbana,dolce rosa excelsa rollerball,1794239,22,5,2,1,0,29.0,0.25,['mini size'],women,eau de parfum rollerball,3179,30,"(231, 223, 221)",1,0,0,1,1,1,1,0,0,0,0,1
True,gucci,première by gucci,1460294,105,31,8,2,4,95.0,1.7,['standard size'],women,eau de parfum spray,6275,150,"(226, 198, 158)",0,0,1,0,0,1,1,0,0,0,0,0
False,kilian,vodka on the rocks travel spray set,2056901,,,,,,195.0,,,women,eau de parfum refillable travel sprays,184,0,"(210, 210, 211)",0,0,0,1,1,1,0,0,0,0,0,1
False,dior,poison,82685,29,3,1,1,3,62.0,1.0,,women,eau de toilette spray,3680,37,"(207, 197, 180)",0,0,1,1,0,0,1,0,1,0,0,1
False,laura mercier,fresh fig soufflé body crème,1271485,,,,,,60.0,12.0,,women,,2767,19,"(223, 219, 224)",0,1,0,0,1,0,0,0,1,1,0,0
False,tocca,cleopatra hair fragrance,1912732,4,1,0,1,1,28.0,1.7,,women,cleopatra,1239,7,"(243, 235, 223)",1,1,1,0,0,0,0,0,1,0,1,0
False,giorgio armani beauty,acqua di gioia eau de toilette,1619204,10,6,1,0,0,64.0,1.7,['standard size'],women,eau de toilette spray,1462,17,"(205, 219, 198)",1,0,0,0,0,0,0,0,0,1,1,0
False,chloé,chloé eau de toilette,1800564,4,1,1,0,0,115.0,2.5,['standard size'],women,eau de toilette spray,1189,6,"(221, 213, 209)",1,0,0,0,0,0,0,0,0,0,1,1
False,versace,eros travel spray,1649607,9,0,0,0,0,28.0,0.3,,women,eau de toilette spray,0,9,"(226, 225, 217)",0,1,0,0,0,1,0,1,0,0,1,0
False,givenchy,dahlia divin eau de parfum nude,1982412,2,0,1,0,0,110.0,2.5,['standard size'],women,eau de parfum spray,1043,3,"(245, 236, 228)",1,0,1,1,0,1,1,0,1,1,0,1
False,maison margiela,’replica’ fantasies: soul of the forest,1895291,14,1,2,0,2,180.0,3.4,,women,,2382,19,"(212, 212, 212)",0,0,0,0,0,1,0,0,0,0,1,0
False,commodity,bergamot travel spray,1898360,30,5,4,4,3,30.0,0.33,['mini size'],women,eau de parfum travel spray,2410,45,"(202, 198, 194)",0,1,0,0,0,1,0,0,1,0,1,0
False,tocca,emelia,1768332,29,6,3,1,2,72.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,2763,41,"(209, 214, 216)",1,1,0,0,0,0,0,0,1,0,0,0
False,tocca,florence mini eau de parfum,2088359,3,0,0,1,0,20.0,0.5,['mini size'],women,dabbers eau de parfum,548,4,"(226, 217, 201)",1,0,0,0,0,0,0,0,0,0,0,1
False,juicy couture,royal rose eau de parfum,1940113,9,0,1,1,1,130.0,3.4,,women,,1032,12,"(229, 201, 200)",1,0,1,0,0,0,1,0,0,0,0,1
False,tory burch,just like heaven rollerball,2039220,1,0,0,0,0,30.0,0.2,,women,extrait de parfum rollerball,0,1,"(247, 243, 230)",1,1,1,0,0,0,0,0,0,0,0,0
False,gucci,flora by gucci eau de parfum,1236884,98,16,5,2,1,74.0,1.0,['standard size'],women,eau de parfum spray,5668,122,"(223, 214, 192)",1,0,0,0,0,1,0,0,0,0,0,1
False,commodity,orris,1898402,9,0,1,0,1,135.0,3.4,"['standard size', 'mini size']",women,eau de parfum spray,567,11,"(203, 201, 195)",1,1,1,1,0,1,0,0,0,0,0,0
True,viktor&rolf,flowerbomb cream,1248988,16,1,0,2,1,93.0,6.7,,women,,3398,20,"(224, 214, 217)",1,0,0,0,0,0,0,0,0,0,0,1
False,calvin klein,eternity,77776,57,12,1,4,5,73.0,1.7,['standard size'],women,eau de parfum spray,2170,79,"(231, 231, 219)",1,0,0,0,0,1,0,0,0,0,0,0
False,fresh,hesperides grapefruit,1426618,67,27,19,16,2,25.0,0.34,,women,eau de parfum rollerball,3925,131,"(220, 222, 217)",0,0,1,0,0,0,1,0,1,1,0,0
False,laura mercier,almond coconut honey bath,911149,15,8,2,4,1,45.0,12.0,,women,,10000,30,"(219, 212, 197)",0,0,1,0,0,0,1,1,0,0,0,0
True,givenchy,l’atelier de givenchy chypre caresse,1913979,2,0,0,0,0,235.0,3.3,,women,,341,2,"(228, 222, 219)",0,1,0,0,0,1,0,0,0,0,0,0
False,tom ford,champaca absolute,1449099,10,0,1,0,0,235.0,1.7,['standard size'],women,eau de parfum,1725,11,"(201, 157, 70)",1,0,0,0,0,1,0,1,0,0,0,0
False,givenchy,eaudemoiselle de givenchy angelic,1975630,4,1,1,0,0,150.0,3.3,,women,,284,6,"(38, 38, 38)",1,1,1,0,0,1,1,0,0,0,0,0
True,miu miu,"""miu miu l'eau rosée travel spray""",2038008,9,6,0,0,1,28.0,0.33,,women,eau de toilette travel spray,2669,16,"(244, 237, 232)",1,1,0,0,0,0,1,0,0,0,1,0
False,chloé,chloé perfumed deodorant spray,1425453,35,7,4,2,4,30.0,3.4,,women,,5070,52,"(239, 214, 203)",1,1,1,0,0,1,0,0,0,0,0,1
False,jo loves,pomelo - a fragrance paintbrush™ gel,2010890,11,4,2,1,3,55.0,0.6,['standard size'],women,,1078,19,"(229, 229, 229)",0,1,0,0,0,0,0,0,1,0,0,1
False,viktor&rolf,flowerbomb shower gel,1837780,4,1,0,0,0,53.0,6.7,,women,,1472,5,"(219, 205, 200)",1,0,0,0,0,0,0,0,0,0,0,1
True,bvlgari,eau parfumée au thé vert body lotion,1755354,2,0,0,0,0,58.0,6.8,,unisex,,513,2,"(216, 217, 217)",0,0,0,0,0,1,0,0,0,0,0,1
True,aerin,evening rose,1639251,18,1,0,0,2,125.0,1.7,['standard size'],women,eau de parfum spray,2242,21,"(234, 231, 218)",0,0,1,0,0,0,0,0,0,0,0,1
False,maison margiela,’replica’ beach walk dry body oil,1976141,17,1,3,3,0,60.0,3.4,,women,,3001,24,"(215, 188, 155)",0,1,1,0,0,1,1,0,0,0,1,0
False,atelier cologne,collection azur – mandarine glaciale,1684919,83,13,6,9,19,135.0,3.3,['standard size'],women,cologne absolue pure perfume  spray,2894,130,"(211, 112, 31)",0,1,0,0,0,0,0,0,0,0,0,0
False,tory burch,tory burch jolie fleur bleue,1780154,17,4,5,4,2,96.0,1.7,['standard size'],women,eau de parfum spray,1712,32,"(241, 239, 228)",0,0,0,0,1,1,0,0,1,1,1,1
False,comptoir sud pacifique,vanille banane travel spray,2086148,2,0,0,0,0,24.0,0.34,['mini size'],women,eau de toilette,808,2,"(219, 221, 217)",0,0,1,1,0,0,0,1,1,1,0,0
False,dior,miss dior le parfum,1455054,62,6,1,2,1,100.0,1.35,,unisex,eau de parfum spray,4812,72,"(226, 213, 205)",0,0,1,0,0,0,0,0,0,1,0,1
False,chanel,chance eau fraîche foaming shower gel,1158344,2,0,0,0,0,55.0,6.7,,unisex,foaming showerel,1143,2,"(239, 238, 217)",0,1,0,0,0,0,0,0,0,0,0,0
False,dior,"""j'adore body milk""",1078864,12,4,3,0,0,55.0,5.0,,unisex,,3004,19,"(235, 232, 221)",0,0,0,0,0,1,1,0,0,0,0,1
False,phlur,siano eau de parfum,2113454,7,0,0,0,0,88.0,1.7,,women,,234,7,"(225, 225, 225)",1,0,1,0,0,0,1,0,0,0,1,0
False,philosophy,amazing grace ballet rose eau de toilette rollerball,2039022,4,1,0,0,0,20.0,0.33,['mini size'],women,eau de toilette rollerball,1113,5,"(214, 196, 190)",1,0,0,0,0,1,1,0,0,0,0,1
False,givenchy,dahlia divin eau de toilette,1751791,23,4,1,0,1,91.0,2.5,['standard size'],women,eau de toilette spray,1593,29,"(229, 214, 204)",0,1,0,0,1,1,0,0,0,0,1,0
False,chloé,love story eau sensuelle,1912260,17,6,2,0,0,76.0,1.0,['standard size'],women,eau de parfum spray,1288,25,"(242, 230, 221)",1,1,0,0,0,1,0,1,0,1,1,0
False,tom ford,mandarino di amalfi all over body spray,1913714,3,0,2,0,0,68.0,5.0,,women,,895,5,"(64, 184, 219)",0,0,1,0,0,0,0,0,1,0,0,0
False,clean,cashmere,1751536,24,5,3,1,0,72.0,2.14,"['standard size', 'mini size']",women,eau de parfum spray,1913,33,"(43, 41, 48)",1,0,1,0,0,1,1,0,0,0,1,0
False,tory burch,tory burch jolie fleur lavande,1914902,19,3,3,0,2,96.0,1.7,['standard size'],unisex,eau de parfum spray,1401,27,"(240, 236, 227)",1,1,0,0,0,0,0,0,0,0,0,0
False,commodity,wool travel spray,1735992,12,11,3,0,0,26.0,0.33,['mini size'],women,eau de parfum spray,1768,26,"(223, 223, 223)",0,0,1,1,1,1,0,1,0,0,0,0
False,jo malone london,nashi blossom cologne,2058964,11,5,1,1,0,140.0,3.4,,women,,1942,18,"(210, 215, 23)",1,0,0,0,0,0,1,0,1,0,0,1
False,tom ford,neroli portofino shower gel,1449180,2,2,4,1,2,68.0,8.5,,women,,884,11,"(11, 82, 89)",1,0,0,0,0,0,0,0,0,0,1,0
False,nest,dahlia & vines rollerball,1558154,38,7,2,2,1,27.0,0.27,,women,eau de parfum rollerball,3551,50,"(61, 63, 61)",1,0,0,0,0,0,0,0,0,0,0,1
False,the 7 virtues,orange blossom eau de parfum rollerball,2047728,6,1,0,1,0,28.0,0.33,,women,eau de parfum rollerball,578,8,"(230, 234, 228)",1,1,1,0,0,0,1,0,0,0,1,1
False,viktor&rolf,magic dirty trick,2109536,6,1,0,0,3,190.0,2.5,,women,,826,10,"(235, 228, 210)",0,0,1,1,0,1,0,0,0,1,0,0
True,jo malone london,lime basil & mandarin body & hand wash,1946961,2,1,1,2,1,40.0,,['standard size'],unisex,,593,7,"(233, 231, 205)",0,1,0,0,0,1,0,0,1,0,0,0
False,nest,midnight fleur rollerball,1558089,93,11,2,7,8,27.0,0.27,,women,eau de parfum rollerball,5322,121,"(61, 72, 65)",0,0,0,0,0,1,0,1,0,0,0,0
False,pinrose,merry maker,1918069,16,12,3,1,0,65.0,1.7,,women,,2146,32,"(238, 217, 219)",1,0,0,0,0,0,0,0,1,0,0,0
False,tom ford,orchid soleil eau de parfum touch point,1913805,6,5,2,0,2,45.0,0.2,,women,,2012,15,"(232, 173, 126)",1,0,1,1,0,0,0,1,0,0,0,1
False,clean,reserve sel santal travel spray,2019586,13,2,1,0,0,25.0,0.34,,women,eau de parfum travel spray,716,15,"(221, 223, 221)",0,0,1,0,1,1,1,0,0,0,1,0
False,hermès,l’ambre des merveilles,1459718,14,2,2,2,1,124.0,1.6,,women,eau de parfum spray,1546,21,"(239, 206, 143)",0,0,1,0,0,1,0,0,0,0,0,0
False,tocca,giulietta hair fragrance,1912765,15,7,2,3,2,28.0,1.7,,women,giulietta,3958,29,"(232, 236, 218)",1,0,0,0,0,0,0,1,0,1,1,0
False,kilian,moonlight in heaven,2056919,1,0,1,0,0,295.0,1.7,"['standard size', 'mini size']",women,eau de parfum spray,453,2,"(30, 30, 35)",1,1,1,1,0,0,0,0,1,0,0,0
False,maison louis marie,antidris cassis eau de parfum,2078004,1,0,0,0,0,85.0,1.7,,women,eau de parfum spray,188,1,"(235, 236, 232)",1,0,1,0,0,0,1,0,1,0,1,1
False,the 7 virtues,jasmine neroli eau de parfum rollerball,2047678,11,0,0,1,1,28.0,0.33,,unisex,eau de parfum rollerball,610,13,"(230, 233, 231)",1,1,0,0,0,0,1,0,0,0,1,0
